offset,error
-20,0.00081526455143612268
-19,0.00077570349946308437
-18,0.00073621663367105794
-17,0.00069681736731741278
-16,0.0006575222706034612
-15,0.00061835205135037476
-14,0.00057933291762816291
-13,0.00054049850364363324
-12,0.00050189264255437395
-11,0.00046357343937367124
-10,0.00042561938346329575
-9,0.00038813873255389374
-8,0.00035128425785167598
-7,0.00031527693363348397
-6,0.00028044468263110586
-5,0.00024728613241670948
-4,0.00021657315743321703
-3,0.00018950054376113117
-2,0.00016784133465696222
-1,0.00015390060670134663
0,0.00014985051799186005
1,0.00015646312735565377
2,0.00017251849098738798
3,0.00019570782911210906
4,0.00022382601587661081
5,0.00025525048026239653
6,0.00028890533119290323
7,0.00032409734250299485
8,0.00036037721607776597
9,0.00039744781616036454
10,0.00043510767003488072
11,0.00047321664101635229
12,0.00051167486322013095
13,0.00055040956165800002
14,0.00058936661680670632
15,0.00062850503906306562
16,0.00066779326716123006
17,0.00070720663550026617
18,0.00074672560687935737
19,0.00078633451675781771
