offset,error
-200,0.0012108303244961953
-199,0.0012063347370470821
-198,0.0012018393919105811
-197,0.0011973442935915017
-196,0.0011928494466566214
-195,0.0011883548557358591
-194,0.001183860525523522
-193,0.0011793664607794904
-192,0.001174872666330535
-191,0.0011703791470715728
-190,0.0011658859079670301
-189,0.0011613929540521546
-188,0.0011569002904344371
-187,0.0011524079222950067
-186,0.0011479158548900988
-185,0.0011434240935525185
-184,0.0011389326436931839
-183,0.0011344415108026501
-182,0.0011299507004527264
-181,0.0011254602182980838
-180,0.0011209700700779311
-179,0.001116480261617719
-178,0.0011119907988308886
-177,0.0011075016877206457
-176,0.0011030129343818091
-175,0.0010985245450026739
-174,0.0010940365258669319
-173,0.0010895488833556381
-172,0.0010850616239492271
-171,0.0010805747542295731
-170,0.001076088280882101
-169,0.0010716022106979626
-168,0.0010671165505762397
-167,0.0010626313075262316
-166,0.0010581464886697833
-165,0.0010536621012436651
-164,0.0010491781526020428
-163,0.0010446946502189656
-162,0.0010402116016909476
-161,0.0010357290147396103
-160,0.001031246897214393
-159,0.0010267652570953277
-158,0.0010222841024958788
-157,0.001017803441665863
-156,0.0010133232829944814
-155,0.00100884363501334
-154,0.0010043645063996442
-153,0.00099988590597943584
-152,0.00099540784273089247
-151,0.0009909303257877671
-150,0.00098645336444286909
-149,0.00098197696815168043
-148,0.00097750114653603047
-147,0.00097302590938790079
-146,0.00096855126667332297
-145,0.0009640772285363651
-144,0.00095960380530324407
-143,0.00095513100748657041
-142,0.00095065884578965419
-141,0.00094618733111098208
-140,0.00094171647454880649
-139,0.00093724628740583381
-138,0.00093277678119408312
-137,0.00092830796763985536
-136,0.00092383985868886478
-135,0.00091937246651148711
-134,0.00091490580350817811
-133,0.00091043988231506213
-132,0.00090597471580961832
-131,0.00090151031711660783
-130,0.00089704669961413938
-129,0.00089258387693989675
-128,0.00088812186299755966
-127,0.00088366067196343464
-126,0.00087920031829326437
-125,0.00087474081672921642
-124,0.00087028218230710377
-123,0.00086582443036386971
-122,0.00086136757654517665
-121,0.00085691163681333798
-120,0.0008524566274554457
-119,0.00084800256509174091
-118,0.0008435494666842394
-117,0.0008390973495456624
-116,0.00083464623134858306
-115,0.00083019613013489793
-114,0.00082574706432558701
-113,0.00082129905273077715
-112,0.00081685211456010323
-111,0.00081240626943344593
-110,0.00080796153739195694
-109,0.00080351793890946776
-108,0.00079907549490426666
-107,0.00079463422675122826
-106,0.00079019415629439423
-105,0.00078575530585986767
-104,0.00078131769826923303
-103,0.00077688135685337258
-102,0.00077244630546670443
-101,0.00076801256850195449
-100,0.00076358017090540596
-99,0.00075914913819263028
-98,0.00075471949646476507
-97,0.00075029127242537907
-96,0.00074586449339786439
-95,0.00074143918734342819
-94,0.00073701538287973274
-93,0.00073259310930017375
-92,0.0007281723965937983
-91,0.00072375327546595055
-90,0.00071933577735963043
-89,0.00071491993447761752
-88,0.00071050577980534882
-87,0.0007060933471346642
-86,0.00070168267108835114
-85,0.0006972737871456039
-84,0.00069286673166839351
-83,0.00068846154192881185
-82,0.000684058256137391
-81,0.00067965691347248889
-80,0.00067525755411075963
-79,0.00067086021925872783
-78,0.00066646495118558957
-77,0.00066207179325720241
-76,0.00065768078997137304
-75,0.00065329198699451462
-74,0.0006489054311996557
-73,0.00064452117070593453
-72,0.0006401392549196034
-71,0.00063575973457664133
-70,0.00063138266178700692
-69,0.0006270080900806468
-68,0.00062263607445528794
-67,0.0006182666714261507
-66,0.0006138999390776274
-65,0.00060953593711703525
-64,0.0006051747269305123
-63,0.00060081637164122723
-62,0.00059646093616987084
-61,0.0005921084872977005
-60,0.00058775909373214941
-59,0.00058341282617512035
-58,0.00057906975739415855
-57,0.00057472996229656747
-56,0.00057039351800664342
-55,0.00056606050394618476
-54,0.00056173100191838103
-53,0.000557405096195334
-52,0.00055308287360926608
-51,0.00054876442364770804
-50,0.00054444983855279905
-49,0.00054013921342489757
-48,0.00053583264633072644
-47,0.00053153023841631187
-46,0.00052723209402486004
-45,0.00052293832081991135
-44,0.00051864902991398073
-43,0.00051436433600298467
-42,0.00051008435750669141
-41,0.00050580921671559997
-40,0.0005015390399444533
-39,0.00049727395769280994
-38,0.00049301410481296295
-37,0.00048875962068566071
-36,0.00048451064940394848
-35,0.00048026733996558556
-34,0.00047602984647446267
-33,0.00047179832835152078
-32,0.00046757295055557997
-31,0.00046335388381466263
-30,0.00045914130486835071
-29,0.00045493539672166638
-28,0.00045073634891117196
-27,0.00044654435778387745
-26,0.00044235962678957735
-25,0.000438182366787411
-24,0.00043401279636727036
-23,0.0004298511421869016
-22,0.00042569763932548388
-21,0.0004215525316545271
-20,0.00041741607222697341
