offset,error
-20,0.00088570040017971836
-19,0.00083093162518751539
-18,0.00077633251995885572
-17,0.00072194264779692899
-16,0.00066781424825832414
-15,0.00061401764757824104
-14,0.00056064960803689056
-13,0.00050784658239351791
-12,0.00045580640553423511
-11,0.00040482493533583941
-10,0.00035535984409220122
-9,0.0003081441754157171
-8,0.00026438800103198489
-7,0.00022611119909996021
-6,0.00019654435882877165
-5,0.00018003413046290226
-4,0.00018020847096113685
-3,0.00019702557721445072
-2,0.00022681532619352638
-1,0.0002652439550567112
0,0.00030910752403815991
1,0.00035640619484819582
2,0.00040594203952281027
3,0.00045698902482214736
4,0.0005090935633719723
5,0.00056196225086723134
6,0.00061539878264510342
7,0.00066926769924995641
8,0.00072347291013372789
9,0.00077794456273051944
10,0.00083263076612923894
11,0.00088749222515846005
12,0.00094249867042549035
13,0.00099762642684606147
14,0.0010528567220059843
15,0.0011081744863355972
16,0.0011635674870812305
17,0.0012190256931673194
18,0.0012745408025662973
19,0.0013301058858822936
