offset,error
-20,0.0010874352119780613
-19,0.0010303915466844703
-18,0.00097350586782038559
-17,0.00091680860741055281
-16,0.00086033806133399961
-15,0.00080414306336995642
-14,0.00074828679670301066
-13,0.00069285232906266317
-12,0.00063795081236366438
-11,0.00058373388494978274
-10,0.00053041282967962542
-9,0.0004782887606225677
-8,0.0004278009300888474
-7,0.00037960438851068436
-6,0.00033469222848908392
-5,0.00029457250145234612
-4,0.0002614627975103181
-3,0.00023830535735030442
-2,0.00022815326572874371
-1,0.00023271693384204557
0,0.00025119743472904875
1,0.00028086250933557648
2,0.00031860450117089835
3,0.00036190636791210156
4,0.00040900699523221175
5,0.00045873860515069413
6,0.00051033334080015532
7,0.00056328009932188805
8,0.00061723160339848427
9,0.0006719463740022365
10,0.00072725259950729565
11,0.00078302535891458861
12,0.00083917199311465073
13,0.00089562251170101457
14,0.00095232316837323445
15,0.0010092320701970945
16,0.0010663161188707777
17,0.0011235488415373535
18,0.001180908826784015
19,0.001238378579612122
