offset,error
-20,0.00084915766064603442
-19,0.00079984896986567717
-18,0.00075071167350340988
-17,0.00070178555465805485
-16,0.00065312199641551162
-15,0.00060478847399207669
-14,0.00055687522364497545
-13,0.00050950536087039839
-12,0.00046285058025001714
-11,0.00041715605563946554
-10,0.00037278068028299938
-9,0.00033026274893367441
-8,0.00029042594279185844
-7,0.00025453969199371382
-6,0.00022451464663297523
-5,0.00020297756235664898
-4,0.00019280322386958882
-3,0.00019577980360792633
-2,0.000211360025706648
-1,0.00023707845750259432
0,0.00027005955688671145
1,0.00030798361168338852
2,0.00034924814295431833
3,0.00039280530476551787
4,0.000437974669523323
5,0.00048430803905553617
6,0.00053150345971249042
7,0.0005793524089617695
8,0.00062770734684191015
9,0.0006764614813513963
10,0.00072553588769894942
11,0.00077487112355369462
12,0.00082442164837466764
13,0.00087415202934542811
14,0.00092403431009290915
15,0.00097404615181143875
16,0.0010241694974702838
17,0.0010743895967099701
18,0.0011246942836595857
19,0.0011750734348912944
