offset,error
-20,0.001024229029358874
-19,0.00097294562236807734
-18,0.00092178013848017251
-17,0.00087075409779011461
-16,0.00081989428481201115
-15,0.00076923444172484598
-14,0.00071881764359553967
-13,0.00066869968932010461
-12,0.00061895403515904203
-11,0.0005696791192696249
-10,0.00052100946961799945
-9,0.00047313291790407515
-8,0.0004263178306797914
-7,0.00038095690359017279
-6,0.00033763801255798305
-5,0.0002972566565930078
-4,0.00026118048076885178
-3,0.00023143330774701024
-2,0.00021071466264542313
-1,0.00020182628759288069
0,0.0002063046868369583
1,0.0002233487648082627
2,0.00025040697031012392
3,0.00028463872307098957
4,0.00032377761671213608
5,0.00036625466191361099
6,0.00041103695736294542
7,0.00045744859472548896
8,0.00050504111966797921
9,0.0005535104846811045
10,0.00060264558594748396
11,0.00065229637985139482
12,0.0007023538526513836
13,0.00075273718683919783
14,0.00080338535986044677
15,0.00085425152498805432
16,0.00090529917475604561
17,0.0009564994702243282
18,0.0010078293480020606
19,0.0010592701559790226
