joint_3_position,joint_5_position,joint_2_position,joint_1_position,polaris_position_y,polaris_position_x,polaris_position_z,joint_0_position,joint_4_position,arm_position_z,arm_position_y,arm_position_x
1.0178349856738813,0.81932158861347504,0.07132057951000001,-0.6558299211448938,-0.062848798930644989,0.07053704559803009,0.39818084239959717,-0.78554094250036866,-0.59819459597309832,-0.0373592880766977,0.040698411487457446,-0.03120145933935553
1.0786450692843934,0.82766639522441965,0.099649701170000007,-0.70030513976755271,-0.071409128606319427,0.054399237036705017,0.37596020102500916,-0.69079073286650816,-0.51307005661922889,-0.055666584438210265,0.06088947301111828,-0.04090972147907381
1.0761287899625789,0.82771204356613393,0.12994140589,-0.69632020960445296,-0.086365535855293274,0.038597207516431808,0.35529592633247375,-0.69657505978930234,-0.51703251511242665,-0.07343249233713964,0.08005093149045875,-0.05626086320948542
1.0763384799060636,0.82763036482599339,0.15992329730000002,-0.69630476413870446,-0.10072088986635208,0.022529732435941696,0.33463507890701294,-0.69649783246056007,-0.51703251511242665,-0.09108365383420472,0.0992789475966289,-0.07101286973734551
1.0759191000190946,0.8274075290186006,0.18989611468000001,-0.69629704140583026,-0.11508932709693909,0.0070035499520599842,0.31393250823020935,-0.69649783246056007,-0.5167592421128957,-0.10872280472358388,0.11850341348508821,-0.08576836757570147
1.0763384799060636,0.8274075290186006,0.21986893206000002,-0.69629704140583026,-0.12948766350746155,-0.0092960391193628311,0.29320743680000305,-0.69649783246056007,-0.5167592421128957,-0.12636414175221444,0.13772622326267722,-0.10052087913634748
1.1918776387660366,0.61644625976682033,0.22030837437000003,-0.488385626965958,-0.14771196246147156,0.030225586146116257,0.28489336371421814,-0.70100018572623302,-0.59751141347427106,-0.14561477253962007,0.10125237684957654,-0.11667385032956748
1.1956520577487579,0.6143071191835594,0.19006722496000003,-0.48819255864410238,-0.13021233677864075,0.040669713169336319,0.30669042468070984,-0.69777208338480712,-0.59518859297825866,-0.12555048751707942,0.08701628785484317,-0.09907645481355563
1.1956520577487579,0.6143071191835594,0.16006588920000001,-0.48810760858248592,-0.11296752840280533,0.050937924534082413,0.32868066430091858,-0.69767168785744216,-0.59518859297825866,-0.10525972186342718,0.07293332351108908,-0.08204556439289
1.1952326778617888,0.6143071191835594,0.13007622005000002,-0.48805354945236634,-0.095990031957626343,0.061471119523048401,0.35065439343452454,-0.69765624239169377,-0.59518859297825866,-0.08496346598858717,0.058865391151450494,-0.06502988394737276
1.1956520577487579,0.61428491877053049,0.10008914348,-0.48803038125374365,-0.07897515594959259,0.072048671543598175,0.37257036566734314,-0.69763307419307108,-0.5954618659777895,-0.06466903850457088,0.044800517676688745,-0.04801144655398054
1.1956520577487579,0.61420324003038995,0.070091696590000002,-0.48800721305512101,-0.061828397214412689,0.08283638209104538,0.39441850781440735,-0.69760990599444839,-0.5954618659777895,-0.04436506839272032,0.030733755013845662,-0.03099013514433342
1.3317408310702141,0.38071792804297788,0.070292621540000003,-0.28733972205127134,-0.064983367919921875,0.094887547194957733,0.39443299174308777,-0.70901638244967802,-0.66541975385769492,-0.0482885482304643,0.01880520364509721,-0.034230316826339445
1.3432737779618631,0.36784788582209083,0.099899885140000005,-0.27978688930027978,-0.083279430866241455,0.091262988746166229,0.37203952670097351,-0.69741683767259277,-0.65845129236965749,-0.07062419206451938,0.026474571666716545,-0.052097072368363084
1.343693157848832,0.3674470308719151,0.12991029493,-0.27957065277980148,-0.1023302897810936,0.08680657297372818,0.34966307878494263,-0.69750178773420923,-0.65886120186895392,-0.0927334398596679,0.03473472028471904,-0.07063034745650898
1.3432737779618631,0.36715005507490883,0.15989218634000002,-0.27949342545105921,-0.12139445543289185,0.082104645669460297,0.32740846276283264,-0.69754812413145462,-0.65899783836871928,-0.11481847790052153,0.042999092100320095,-0.08914628176737935
1.3434834679053476,0.36682334011434659,0.18988704065000001,-0.27947025725243657,-0.14032666385173798,0.077763162553310394,0.3050205409526825,-0.69754040139858042,-0.65899783836871928,-0.13691724647775577,0.051268713877073234,-0.10766514846365934
1.343693157848832,0.36682334011434659,0.21987541351000003,-0.27945481178668813,-0.15946091711521149,0.072984419763088226,0.28269785642623901,-0.69755584686432881,-0.65899783836871928,-0.15900854401483402,0.05953677896436636,-0.12618330714721784
1.5093482132016063,0.10573363214246451,0.22006207927000002,-0.07345863509962354,-0.16661117970943451,0.1168123334646225,0.2874540388584137,-0.69839762474761935,-0.68618850182204194,-0.1652280948525183,0.015876599680460606,-0.13120262610994607
1.5122838724103895,0.10111480602998307,0.19007500270000002,-0.070856074121009874,-0.14651067554950714,0.11555107682943344,0.30916497111320496,-0.69788792437792047,-0.68523204632368384,-0.1424089967784916,0.013187695846807,-0.11193190062635172
1.5122838724103895,0.10076589065639202,0.16007366694000003,-0.070686173997776935,-0.12607502937316895,0.11446061730384827,0.33094793558120728,-0.6978106970491782,-0.68550531932321479,-0.11948817834522227,0.011037913815711831,-0.09269097383696684
1.5120741824669053,0.10060253317611084,0.13006973860000001,-0.070578055737537795,-0.10614091157913208,0.11260532587766647,0.35265424847602844,-0.69777208338480712,-0.68550531932321479,-0.09655845816821298,0.008906807076398248,-0.07345732252771732
1.5120741824669053,0.10052085443597031,0.10007488429000001,-0.070531719340292454,-0.085817880928516388,0.11104156076908112,0.37437304854393005,-0.69777208338480712,-0.68550531932321479,-0.07363153276480096,0.00678724676160643,-0.054233537136729695
1.5124935623538742,0.10035749695568924,0.07008910401,-0.070469937477298655,-0.065503589808940887,0.10935510694980621,0.39610308408737183,-0.69776436065193292,-0.68550531932321479,-0.05071193966484745,0.004667744744583389,-0.03501509699092019
1.675212958497865,-0.15210478174536596,0.070034659830000012,0.12384946710393846,-0.064689815044403076,0.12299215793609619,0.39976900815963745,-0.69703842376175584,-0.68290922582767133,-0.05039892037402553,-0.008190254516096845,-0.03474683556866075
1.686326525502545,-0.16890881763984522,0.099907662880000012,0.13754959522281274,-0.085178956389427185,0.13100716471672058,0.38015979528427124,-0.69721604661786296,-0.6811329513307206,-0.07297645970186556,-0.01318323430893625,-0.05369581396943991
1.6871652852764829,-0.16965146505163736,0.12988307284,0.13778127720903949,-0.10565127432346344,0.13845431804656982,0.35997515916824341,-0.69725466028223404,-0.68072304183142429,-0.09573284920849381,-0.01732578760885614,-0.07276559908134508
1.6869555953329984,-0.16983702294494729,0.15989607521000002,0.13788167273640439,-0.12616069614887238,0.14560022950172424,0.33999985456466675,-0.69728555121373093,-0.68099631483095524,-0.11851883730203262,-0.02146170552554614,-0.09185449350417525
1.6871652852764829,-0.17016373790550954,0.18987407775000001,0.13793573186652397,-0.14652790129184723,0.15388506650924683,0.31966805458068848,-0.69730099667947942,-0.68099631483095524,-0.14127860698937705,-0.025592816254633995,-0.11092307026656309
1.6871652852764829,-0.17027515580920594,0.21986633948000003,0.1379743455308951,-0.16708436608314514,0.16114671528339386,0.2995222806930542,-0.69730099667947942,-0.68085967833118977,-0.16405083746419066,-0.029724681521924638,-0.1300001360983133
1.8469490222116904,-0.42600660965205722,0.21981189530000003,0.34437982706029358,-0.16085566580295563,0.20219367742538452,0.31785207986831665,-0.69543209532391714,-0.64410445989428633,-0.15582371064417283,-0.07280452154892095,-0.12318990223424227
1.8503040613074428,-0.43109289195380091,0.19007241012000001,0.3466039741280702,-0.14120054244995117,0.18929193913936615,0.33591377735137939,-0.69653644612493115,-0.64437773289381717,-0.13410083105725212,-0.06315847317695159,-0.10530928923684513
1.8503040613074428,-0.43147908524147482,0.16008274097000003,0.34680476518280007,-0.12140970677137375,0.17583520710468292,0.35350361466407776,-0.69660595072079923,-0.64410445989428633,-0.11245038112690818,-0.0529994625718154,-0.08721669437207005
