offset,error
-20,0.00060008781462798423
-19,0.00057213368941402072
-18,0.00054419261321800392
-17,0.00051627260003307739
-16,0.0004883833127741795
-15,0.00046053656380727669
-14,0.00043274700375533153
-13,0.00040503308528820549
-12,0.00037741843635285768
-11,0.00034993385589644923
-10,0.00032262027749104628
-9,0.00029553327433857714
-8,0.00026875008080193768
-7,0.00024238082567260293
-6,0.00021658697287595905
-5,0.00019161227297288406
-4,0.00016783529007961112
-3,0.00014585693697381687
-2,0.00012663293442924544
-1,0.00011161312778744224
0,0.00010267791798996388
1,0.00010146590381830676
2,0.00010825318246611639
3,0.00012172288724130473
4,0.00013997073498507915
5,0.00016139406778401834
6,0.00018490091036711445
7,0.00020979941947726988
8,0.00023565525086302627
9,0.0002621909080491022
10,0.00028922425052726851
11,0.00031663220355358844
12,0.00034432924025726785
13,0.00037225436766349414
14,0.00040036305576815186
15,0.00042862209942623832
16,0.0004570062631864179
17,0.0004854960374698467
18,0.00051407610448229448
19,0.00054273426788635764
